repetition,region,hemisphere,F,p_value,np2,sample_size,metric,test,analysis,study,timepoint_x,NPVR,num,anat,n,timepoint_y,NPVR_CI_low,NPVR_CI_high,significant,std_F,std_p,std_p_low,std_p_high,proba_significant,r,std_r
23,CortexVol,,,0.1183914420741976,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0312659334975182,1274.142961054458,40751.79655696485,89,pd,0.0300020768020454,0.0325838164546786,False,,0.007192497220978897,0.0069017563169651,0.007495666467715253,8.558846407920702e-34,-0.15186851761486217,0.0029736686102438295
24,CortexVol,,,0.11961788435159819,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0312659334975182,1274.142961054458,40751.79655696485,89,pd,0.0300020768020454,0.0325838164546786,False,,0.007251671496499326,0.006958538602356012,0.007557334984107042,1.4437747253687446e-34,-0.15137042323116695,0.002973898477075871
25,CortexVol,,,0.10584270424989715,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0312659334975182,1274.142961054458,40751.79655696485,89,pd,0.0300020768020454,0.0325838164546786,False,,0.006575811403413789,0.006309998669211224,0.0068529868723230395,5.255976862101037e-26,-0.15720995678151262,0.0029711549468454234
26,CortexVol,,,0.10899329788460192,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0312659334975182,1274.142961054458,40751.79655696485,89,pd,0.0300020768020454,0.0325838164546786,False,,0.0067326103889998965,0.006460459400166549,0.007016395054810955,6.160488311595077e-28,-0.15582439137839257,0.0029718155406480225
1,lhCerebralWhiteMatterVol,,,0.8424865838159743,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0497866790388938,1242.1898707802864,24950.24562312894,89,pd,0.0477741618801255,0.0518852255545185,False,,0.03866526795930288,0.037102309418612076,0.04029503851074502,2.4120992777960113e-82,0.01943687604537391,0.004789820389476979
2,lhCerebralWhiteMatterVol,,,0.8722810989033546,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0497866790388938,1242.1898707802864,24950.24562312894,89,pd,0.0477741618801255,0.0518852255545185,False,,0.03893373119130377,0.0373599206140576,0.04057481767284939,6.669684424624912e-73,0.015725159623505,0.004790133060734638
3,lhCerebralWhiteMatterVol,,,0.9449999573085143,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0497866790388938,1242.1898707802864,24950.24562312894,89,pd,0.0477741618801255,0.0518852255545185,False,,0.03935231335078705,0.03776158250903285,0.041011043389791085,1.4692676842547933e-39,0.006748414649224242,0.004790616335498313
4,lhCerebralWhiteMatterVol,,,0.8220359979598078,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0497866790388938,1242.1898707802864,24950.24562312894,89,pd,0.0477741618801255,0.0518852255545185,False,,0.03844811212970113,0.03689393163650489,0.040068729397205564,1.15361964992474e-87,0.022000295878992226,0.004789565897132961
5,lhCerebralWhiteMatterVol,,,0.8150015010751555,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0497866790388938,1242.1898707802864,24950.24562312894,89,pd,0.0477741618801255,0.0518852255545185,False,,0.038367198346504275,0.03681628861529112,0.03998440503629853,2.7041687229710734e-89,0.022885415573414964,0.004789470707238478
6,lhCerebralWhiteMatterVol,,,0.8726289070761062,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0497866790388938,1242.1898707802864,24950.24562312894,89,pd,0.0477741618801255,0.0518852255545185,False,,0.03893653087015386,0.03736260712203882,0.04057773536029956,8.853585680648023e-73,0.015681972396935685,0.00479013631017399
7,lhCerebralWhiteMatterVol,,,0.8586771782556935,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0497866790388938,1242.1898707802864,24950.24562312894,89,pd,0.0477741618801255,0.0518852255545185,False,,0.03881818232518361,0.03724904255708222,0.04045439833384247,1.778858549367381e-77,0.01741681200010477,0.004789998746964172
8,lhCerebralWhiteMatterVol,,,0.9037015023557996,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0497866790388938,1242.1898707802864,24950.24562312894,89,pd,0.0477741618801255,0.0518852255545185,False,,0.03915564589149197,0.0375728648998592,0.04080608624700219,1.784811317476511e-60,0.011834831674138973,0.0047903899101808586
9,lhCerebralWhiteMatterVol,,,0.8147752610176833,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0497866790388938,1242.1898707802864,24950.24562312894,89,pd,0.0477741618801255,0.0518852255545185,False,,0.038364543078129316,0.03681374068030873,0.03998163784633523,2.4056926041913942e-89,0.022913912668072266,0.004789467580116093
10,lhCerebralWhiteMatterVol,,,0.7924717422613082,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0497866790388938,1242.1898707802864,24950.24562312894,89,pd,0.0477741618801255,0.0518852255545185,False,,0.03808653036152962,0.03654696601720674,0.039691906681568634,7.106448803420471e-94,0.025733094599682895,0.004789138971113375
11,lhCerebralWhiteMatterVol,,,0.8164755471277375,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0497866790388938,1242.1898707802864,24950.24562312894,89,pd,0.0477741618801255,0.0518852255545185,False,,0.03838441765625427,0.03683281187226148,0.04000235015309521,5.826967108214757e-89,0.022699792172424852,0.004789490981301325
12,lhCerebralWhiteMatterVol,,,0.8837985960141335,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0497866790388938,1242.1898707802864,24950.24562312894,89,pd,0.0477741618801255,0.0518852255545185,False,,0.039022351074828286,0.0374449582334174,0.04066717295209371,1.1620735910647568e-68,0.014296590061646373,0.004790235805030979
13,lhCerebralWhiteMatterVol,,,0.813235190518752,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0497866790388938,1242.1898707802864,24950.24562312894,89,pd,0.0477741618801255,0.0518852255545185,False,,0.038346380254724866,0.03679631204915125,0.039962709446063525,1.0917945325083971e-89,0.02310795034378624,0.00478944618392064
14,lhCerebralWhiteMatterVol,,,0.8471242109536691,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0497866790388938,1242.1898707802864,24950.24562312894,89,pd,0.0477741618801255,0.0518852255545185,False,,0.03871078175937781,0.03714598342327626,0.04034247075222643,5.190554850507377e-81,0.018857451365422346,0.0047898735491575225
15,lhCerebralWhiteMatterVol,,,0.8744135532103118,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0497866790388938,1242.1898707802864,24950.24562312894,89,pd,0.0477741618801255,0.0518852255545185,False,,0.0389507752967575,0.03737627574898058,0.040592580200355007,3.8300220463611806e-72,0.015460420680440418,0.004790152839343936
16,lhCerebralWhiteMatterVol,,,0.8404175623565919,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0497866790388938,1242.1898707802864,24950.24562312894,89,pd,0.0477741618801255,0.0518852255545185,False,,0.03864451822282833,0.03708239844466398,0.040273414157043136,6.357106683041345e-83,0.01969559525218706,0.004789796133410017
17,lhCerebralWhiteMatterVol,,,0.9257143095925184,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0497866790388938,1242.1898707802864,24950.24562312894,89,pd,0.0477741618801255,0.0518852255545185,False,,0.039273872287307866,0.03768631225327274,0.04092929597562485,4.903477996946813e-50,0.009120619014476663,0.004790526160146842
18,lhCerebralWhiteMatterVol,,,0.8718251495583169,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0497866790388938,1242.1898707802864,24950.24562312894,89,pd,0.0477741618801255,0.0518852255545185,False,,0.03893004937077764,0.037356387623040235,0.04057098066077835,4.6058724000005885e-73,0.01578177928262341,0.004790128787087681
19,lhCerebralWhiteMatterVol,,,0.9226632212254967,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0497866790388938,1242.1898707802864,24950.24562312894,89,pd,0.0477741618801255,0.0518852255545185,False,,0.03925931305622868,0.03767234154713499,0.04091412306184496,1.415164519694553e-51,0.009496363332927733,0.004790509403318607
20,lhCerebralWhiteMatterVol,,,0.8415249361089419,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0497866790388938,1242.1898707802864,24950.24562312894,89,pd,0.0477741618801255,0.0518852255545185,False,,0.0386556579300753,0.037093087853710495,0.04028502341145171,1.2943270164433898e-82,0.019557107765743736,0.004789809157129907
21,lhCerebralWhiteMatterVol,,,0.9251850653408271,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0497866790388938,1242.1898707802864,24950.24562312894,89,pd,0.0477741618801255,0.0518852255545185,False,,0.0392713889556267,0.03768392930482091,0.0409267079696182,2.637566575508329e-50,0.009185786266235563,0.0047905233024118175
22,lhCerebralWhiteMatterVol,,,0.9183544667381309,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0497866790388938,1242.1898707802864,24950.24562312894,89,pd,0.0477741618801255,0.0518852255545185,False,,0.03923775133672792,0.03765165141279126,0.04089165249941267,1.0681576738601994e-53,0.010027227008210604,0.004790484575721488
23,lhCerebralWhiteMatterVol,,,0.8486968025459887,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0497866790388938,1242.1898707802864,24950.24562312894,89,pd,0.0477741618801255,0.0518852255545185,False,,0.03872590272039462,0.03716049315265259,0.04035822907328949,1.5073079390155565e-80,0.018661120940059957,0.00478989119659403
24,lhCerebralWhiteMatterVol,,,0.8841994893896062,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0497866790388938,1242.1898707802864,24950.24562312894,89,pd,0.0477741618801255,0.0518852255545185,False,,0.03902528389712556,0.03744777250281437,0.04067022939508898,1.6565242992579478e-68,0.01424692119341605,0.004790239201339847
25,lhCerebralWhiteMatterVol,,,0.9222397007144361,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0497866790388938,1242.1898707802864,24950.24562312894,89,pd,0.0477741618801255,0.0518852255545185,False,,0.039257245644233975,0.03767035770572972,0.04091196850685695,8.700032971811777e-52,0.009548531064153015,0.004790507023348541
26,lhCerebralWhiteMatterVol,,,0.8405338418614229,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0497866790388938,1242.1898707802864,24950.24562312894,89,pd,0.0477741618801255,0.0518852255545185,False,,0.038645691637274174,0.03708352442640791,0.040274637031803354,6.847881036218044e-83,0.019681051583875973,0.004789797505454417
1,rhCerebralWhiteMatterVol,,,0.888274229455849,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0519874568426563,1293.493158362401,24880.87005827669,89,pd,0.0498859780745136,0.0541787678222081,False,,0.04078088630185442,0.03913240853598166,0.04249983178094512,1.789739377500032e-61,0.013742282554367595,0.005002022983345141
2,rhCerebralWhiteMatterVol,,,0.8983760487893377,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0519874568426563,1293.493158362401,24880.87005827669,89,pd,0.0498859780745136,0.0541787678222081,False,,0.040851814171812204,0.03920046930256801,0.042573749314749415,1.1272913309232665e-57,0.012492741232906682,0.005002104985683463
3,rhCerebralWhiteMatterVol,,,0.9280024801164498,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0519874568426563,1293.493158362401,24880.87005827669,89,pd,0.0498859780745136,0.0541787678222081,False,,0.04102093919678088,0.039362757819834296,0.04275000308858637,6.579546490538467e-45,-0.008838916037080095,0.005002299949712874
4,rhCerebralWhiteMatterVol,,,0.9518453410606031,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0519874568426563,1293.493158362401,24880.87005827669,89,pd,0.0498859780745136,0.0541787678222081,False,,0.041115036520295696,0.03945305146570231,0.04284806668609662,1.1489272207898752e-32,-0.005907418443841393,0.005002408078814238
5,rhCerebralWhiteMatterVol,,,0.9111155633920229,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0519874568426563,1293.493158362401,24880.87005827669,89,pd,0.0498859780745136,0.0541787678222081,False,,0.040931639519149375,0.039277067885551305,0.04265693936139466,1.710068592728746e-52,0.010919765851946997,0.005002197106216049
6,rhCerebralWhiteMatterVol,,,0.9540691380203838,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0519874568426563,1293.493158362401,24880.87005827669,89,pd,0.0498859780745136,0.0541787678222081,False,,0.04112190621597862,0.03945964346902446,0.04285522594469511,1.9994438694287785e-31,0.005634307282993422,0.0050024159633137956
7,rhCerebralWhiteMatterVol,,,0.9880639681088252,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0519874568426563,1293.493158362401,24880.87005827669,89,pd,0.0498859780745136,0.0541787678222081,False,,0.04118647819198908,0.03952160526471751,0.04292251967877178,3.2818447613617737e-10,0.0014634410905640493,0.0050024900102740655
8,rhCerebralWhiteMatterVol,,,0.9634046049038734,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0519874568426563,1293.493158362401,24880.87005827669,89,pd,0.0498859780745136,0.0541787678222081,False,,0.04114719886901572,0.0394839137221102,0.042881584702359525,5.063653510301935e-26,-0.004488238344443095,0.0050024449810025795
9,rhCerebralWhiteMatterVol,,,0.9462716540738845,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0519874568426563,1293.493158362401,24880.87005827669,89,pd,0.0498859780745136,0.0541787678222081,False,,0.041096389636962875,0.039435158341675984,0.04282863382240117,1.0649940880343212e-35,0.006592143764343717,0.005002386670799402
10,rhCerebralWhiteMatterVol,,,0.9568917769263328,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0519874568426563,1293.493158362401,24880.87005827669,89,pd,0.0498859780745136,0.0541787678222081,False,,0.04113015767005956,0.039467561376195996,0.04286382520386256,7.964271998185446e-30,0.005287712611016538,0.005002425431963008
11,rhCerebralWhiteMatterVol,,,0.9639306310556343,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0519874568426563,1293.493158362401,24880.87005827669,89,pd,0.0498859780745136,0.0541787678222081,False,,0.041148453607879665,0.03948511774091123,0.042882892329424126,1.0435277965237011e-25,0.00442368024314423,0.005002446420076062
12,rhCerebralWhiteMatterVol,,,0.9925948005826157,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0519874568426563,1293.493158362401,24880.87005827669,89,pd,0.0498859780745136,0.0541787678222081,False,,0.04118935394309921,0.039524364769904737,0.042925516644985805,4.008156362342338e-07,-0.0009079087707163576,0.005002493305323883
13,rhCerebralWhiteMatterVol,,,0.9344649478225646,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0519874568426563,1293.493158362401,24880.87005827669,89,pd,0.0498859780745136,0.0541787678222081,False,,0.041050140285344844,0.039390778518524405,0.04278043502531778,8.94488666595313e-42,0.008043686258418954,0.005002333531533049
14,rhCerebralWhiteMatterVol,,,0.9770394348744176,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0519874568426563,1293.493158362401,24880.87005827669,89,pd,0.0498859780745136,0.0541787678222081,False,,0.041173852413567,0.03950948985565944,0.042909361714153986,1.5150543273140884e-17,0.0028154056190647994,0.005002475540897548
15,rhCerebralWhiteMatterVol,,,0.9398256447587233,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0519874568426563,1293.493158362401,24880.87005827669,89,pd,0.0498859780745136,0.0541787678222081,False,,0.041072276267964024,0.0394120197026612,0.042803504056497174,4.4949870310877824e-39,0.007384432908839382,0.005002358972579733
16,rhCerebralWhiteMatterVol,,,0.9482824402964498,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0519874568426563,1293.493158362401,24880.87005827669,89,pd,0.0498859780745136,0.0541787678222081,False,,0.04110335232527674,0.039441839578606204,0.04283588999334096,1.2854033952827586e-34,-0.0063450844633368775,0.0050023946656110605
17,rhCerebralWhiteMatterVol,,,0.9987486444651605,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0519874568426563,1293.493158362401,24880.87005827669,89,pd,0.0498859780745136,0.0541787678222081,False,,0.041191102070466376,0.03952604223306232,0.042927338457255555,0.001251355531895021,0.00015341937252693534,0.005002495308225483
18,rhCerebralWhiteMatterVol,,,0.9524033713607836,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0519874568426563,1293.493158362401,24880.87005827669,89,pd,0.0498859780745136,0.0541787678222081,False,,0.04111679092776509,0.039454734955102794,0.042849895043179716,2.3439789314145685e-32,-0.005838880888912501,0.005002410092510022
19,rhCerebralWhiteMatterVol,,,0.9458082762398126,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0519874568426563,1293.493158362401,24880.87005827669,89,pd,0.0498859780745136,0.0541787678222081,False,,0.04109474741032245,0.03943358249844085,0.0428269223746546,6.026318452428604e-36,0.006649083435689738,0.005002384784939566
20,rhCerebralWhiteMatterVol,,,0.9644525165623874,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0519874568426563,1293.493158362401,24880.87005827669,89,pd,0.0498859780745136,0.0541787678222081,False,,0.04114968050598287,0.039486295044353116,0.04288417094221867,2.143354143789903e-25,0.0043596321913202205,0.005002447827176647
21,rhCerebralWhiteMatterVol,,,0.960433728119741,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0519874568426563,1293.493158362401,24880.87005827669,89,pd,0.0498859780745136,0.0541787678222081,False,,0.04113977111295246,0.039476786216772974,0.04287384386070979,8.915777538464325e-28,0.004852884886278444,0.005002436461138933
22,rhCerebralWhiteMatterVol,,,0.9695198474759239,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0519874568426563,1293.493158362401,24880.87005827669,89,pd,0.0498859780745136,0.0541787678222081,False,,0.041160663045873555,0.03949683363918856,0.042895616404546956,2.626849766233554e-22,0.003737839048412338,0.005002460420942732
23,rhCerebralWhiteMatterVol,,,0.8623816317561444,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0519874568426563,1293.493158362401,24880.87005827669,89,pd,0.0498859780745136,0.0541787678222081,False,,0.04056818311205644,0.03892830340549305,0.04227816298937516,4.6397531020147786e-70,0.016955673861580676,0.005001776219514206
24,rhCerebralWhiteMatterVol,,,0.9236861512953747,,109,subcortical volume,r,partial correlation,cross-sectional,baseline,0.0519874568426563,1293.493158362401,24880.87005827669,89,pd,0.0498859780745136,0.0541787678222081,False,,0.040999902982605425,0.03934257194841719,0.04272808018192987,6.281839355455706e-47,0.00937037344165491,0.005002275742979971
